symbol,timestamp,open,high,low,close,volume,sector
BAC,2024-07-22T16:00:00Z,107.1976,107.8973,105.7407,106.4354,1069964,FINANCIALS
XOM,2024-07-22T16:00:00Z,148.6145,148.8924,145.4005,145.6728,1219802,ENERGY
CVX,2024-07-22T16:00:00Z,156.2544,156.6565,152.6019,152.9956,865403,ENERGY
KO,2024-07-22T16:00:00Z,191.7066,192.2347,189.6201,190.1438,1164686,STAPLES
PG,2024-07-22T16:00:00Z,220.1745,220.4472,219.6698,219.9421,760683,STAPLES
AAPL,2024-07-23T16:00:00Z,41.0422,41.2493,40.1211,40.3246,1321677,TECH
MSFT,2024-07-23T16:00:00Z,45.9487,46.178,45.5698,45.7983,833588,TECH
NVDA,2024-07-23T16:00:00Z,60.2944,61.4369,60.0728,61.2119,1014543,TECH
JPM,2024-07-23T16:00:00Z,79.5602,81.6515,79.4758,81.565,1360987,FINANCIALS
GS,2024-07-23T16:00:00Z,118.0124,118.7872,117.5919,118.3655,1199512,FINANCIALS
BAC,2024-07-23T16:00:00Z,106.5054,106.8617,106.3839,106.74,763858,FINANCIALS
XOM,2024-07-23T16:00:00Z,145.9864,146.0243,145.6988,145.7366,1237849,ENERGY
CVX,2024-07-23T16:00:00Z,153.0881,153.6727,150.0422,150.6173,1178708,ENERGY
KO,2024-07-23T16:00:00Z,190.3115,191.8324,189.7406,191.2587,740250,STAPLES
PG,2024-07-23T16:00:00Z,220.1942,222.0985,219.5248,221.4253,1119041,STAPLES
AAPL,2024-07-24T16:00:00Z,40.3748,40.4562,40.2738,40.3552,1468861,TECH
MSFT,2024-07-24T16:00:00Z,45.7046,45.7056,45.6344,45.6354,774460,TECH
NVDA,2024-07-24T16:00:00Z,61.0736,61.5737,60.7945,61.2936,1574807,TECH
JPM,2024-07-24T16:00:00Z,81.55,81.7293,79.5181,79.6933,812756,FINANCIALS
GS,2024-07-24T16:00:00Z,118.199,120.9769,117.8822,120.6536,1195517,FINANCIALS
BAC,2024-07-24T16:00:00Z,106.8699,107.8125,106.7598,107.7016,1260351,FINANCIALS
XOM,2024-07-24T16:00:00Z,146.0174,146.8124,144.723,145.5153,1380466,ENERGY
CVX,2024-07-24T16:00:00Z,150.447,150.4793,148.4868,148.5187,1339925,ENERGY
KO,2024-07-24T16:00:00Z,191.1713,191.9201,188.1977,188.9377,1241186,STAPLES
PG,2024-07-24T16:00:00Z,220.8482,222.2442,218.4418,219.8313,1091085,STAPLES
AAPL,2024-07-25T16:00:00Z,40.2517,40.4231,40.1665,40.3377,1512079,TECH
MSFT,2024-07-25T16:00:00Z,45.5742,45.8219,44.7701,45.0147,909630,TECH
NVDA,2024-07-25T16:00:00Z,61.3909,61.5779,61.0542,61.2407,1055541,TECH
JPM,2024-07-25T16:00:00Z,79.8227,81.1264,79.7236,81.0258,1216085,FINANCIALS
GS,2024-07-25T16:00:00Z,120.4883,120.7611,118.5781,118.8472,1405440,FINANCIALS
BAC,2024-07-25T16:00:00Z,107.6659,107.8554,105.4723,105.6582,1479334,FINANCIALS
XOM,2024-07-25T16:00:00Z,145.4723,146.1502,142.7661,143.4345,1377080,ENERGY
CVX,2024-07-25T16:00:00Z,148.5334,149.7423,147.7225,148.9293,1313699,ENERGY
KO,2024-07-25T16:00:00Z,188.4731,188.8416,186.1939,186.5586,1034911,STAPLES
PG,2024-07-25T16:00:00Z,220.1306,220.369,216.3556,216.5903,961915,STAPLES
AAPL,2024-07-26T16:00:00Z,40.3359,40.5264,39.8372,40.0263,1030485,TECH
MSFT,2024-07-26T16:00:00Z,45.0532,45.1854,45.0058,45.1378,1596240,TECH
NVDA,2024-07-26T16:00:00Z,61.3736,61.7322,61.1207,61.4789,806675,TECH
JPM,2024-07-26T16:00:00Z,81.0122,82.1732,80.6343,81.7916,1162821,FINANCIALS
GS,2024-07-26T16:00:00Z,118.8939,119.2517,116.1696,116.5202,1118228,FINANCIALS
BAC,2024-07-26T16:00:00Z,105.6768,106.0201,104.4076,104.7479,1214852,FINANCIALS
XOM,2024-07-26T16:00:00Z,143.5264,144.611,143.3955,144.4792,1301579,ENERGY
CVX,2024-07-26T16:00:00Z,148.6514,153.4918,147.9735,152.7949,863945,ENERGY
KO,2024-07-26T16:00:00Z,186.6111,188.8916,185.3687,187.6423,1375941,STAPLES
PG,2024-07-26T16:00:00Z,216.1265,219.2552,215.8875,219.013,1008584,STAPLES
AAPL,2024-07-29T16:00:00Z,40.0187,40.168,39.9384,40.0875,1342681,TECH
MSFT,2024-07-29T16:00:00Z,45.1337,45.2138,44.8862,44.966,1072905,TECH
NVDA,2024-07-29T16:00:00Z,61.4411,62.6546,61.1371,62.3461,819245,TECH
JPM,2024-07-29T16:00:00Z,81.7993,81.8026,81.2201,81.2234,1478996,FINANCIALS
GS,2024-07-29T16:00:00Z,116.4837,118.0905,116.3161,117.9209,1004991,FINANCIALS
BAC,2024-07-29T16:00:00Z,104.9737,106.0594,104.9307,106.016,988538,FINANCIALS
XOM,2024-07-29T16:00:00Z,144.405,148.9542,143.8365,148.37,1206556,ENERGY
CVX,2024-07-29T16:00:00Z,152.906,153.3017,150.7887,151.1799,748836,ENERGY
KO,2024-07-29T16:00:00Z,187.4495,187.6506,184.9875,185.1862,1501460,STAPLES
PG,2024-07-29T16:00:00Z,219.4493,220.4935,217.2719,218.3106,744426,STAPLES
AAPL,2024-07-30T16:00:00Z,40.0535,40.1454,39.9396,40.0315,1082675,TECH
MSFT,2024-07-30T16:00:00Z,45.0651,46.3067,44.9985,46.2383,1184075,TECH
NVDA,2024-07-30T16:00:00Z,62.4299,63.0412,62.0905,62.7004,1520723,TECH
JPM,2024-07-30T16:00:00Z,81.0615,81.9964,80.7643,81.6969,787472,FINANCIALS
GS,2024-07-30T16:00:00Z,117.9534,119.2971,117.9253,119.2687,1492596,FINANCIALS
BAC,2024-07-30T16:00:00Z,106.1752,108.6956,105.7209,108.2325,1219199,FINANCIALS
XOM,2024-07-30T16:00:00Z,148.3051,150.6272,147.9927,150.3106,963038,ENERGY
CVX,2024-07-30T16:00:00Z,151.1635,152.5223,150.7929,152.1493,761940,ENERGY
KO,2024-07-30T16:00:00Z,185.1765,186.241,184.8571,185.9203,900634,STAPLES
PG,2024-07-30T16:00:00Z,218.8442,220.4797,218.7399,220.3746,968793,STAPLES
AAPL,2024-07-31T16:00:00Z,40.0578,40.2741,39.1936,39.4064,1036496,TECH
MSFT,2024-07-31T16:00:00Z,46.3166,46.7381,44.791,45.2023,767408,TECH
NVDA,2024-07-31T16:00:00Z,62.6904,63.1023,62.6889,63.1007,1586150,TECH
JPM,2024-07-31T16:00:00Z,81.8685,81.9234,79.0129,79.0658,1185723,FINANCIALS
GS,2024-07-31T16:00:00Z,119.2152,119.3488,117.8442,117.9764,1172272,FINANCIALS
BAC,2024-07-31T16:00:00Z,108.1802,108.3964,107.4415,107.6567,1217582,FINANCIALS
XOM,2024-07-31T16:00:00Z,150.3452,150.8089,148.6549,149.1149,934873,ENERGY
CVX,2024-07-31T16:00:00Z,152.2074,152.8593,150.8289,151.4777,1027975,ENERGY
KO,2024-07-31T16:00:00Z,185.9603,185.9811,183.374,183.3945,1029326,STAPLES
PG,2024-07-31T16:00:00Z,220.0229,221.1514,217.015,218.1338,1121468,STAPLES
AAPL,2024-08-01T16:00:00Z,39.3375,39.4583,38.5044,38.623,1291588,TECH
MSFT,2024-08-01T16:00:00Z,45.2592,45.6076,44.0853,44.4273,1599788,TECH
NVDA,2024-08-01T16:00:00Z,63.0357,63.883,62.7284,63.5731,942065,TECH
JPM,2024-08-01T16:00:00Z,79.1192,79.5061,78.9571,79.3435,1022560,FINANCIALS
GS,2024-08-01T16:00:00Z,118.0816,118.2387,115.6207,115.7748,1228412,FINANCIALS
BAC,2024-08-01T16:00:00Z,107.4625,107.9679,107.0116,107.5168,1081394,FINANCIALS
XOM,2024-08-01T16:00:00Z,149.1224,149.1619,146.4415,146.4802,827504,ENERGY
CVX,2024-08-01T16:00:00Z,151.6038,152.1906,149.5222,150.1032,1190447,ENERGY
KO,2024-08-01T16:00:00Z,183.3254,184.8214,182.7208,184.2139,1238370,STAPLES
PG,2024-08-01T16:00:00Z,218.1367,219.0458,214.2454,215.1421,1566177,STAPLES
AAPL,2024-08-02T16:00:00Z,38.7172,38.8843,38.1459,38.3113,1120377,TECH
MSFT,2024-08-02T16:00:00Z,44.4619,44.7095,44.3376,44.5849,822094,TECH
NVDA,2024-08-02T16:00:00Z,63.476,63.8396,63.3163,63.6793,1091133,TECH
JPM,2024-08-02T16:00:00Z,79.4009,79.6243,78.1451,78.3656,1460103,FINANCIALS
GS,2024-08-02T16:00:00Z,115.6853,115.9264,114.8419,115.0818,1492684,FINANCIALS
BAC,2024-08-02T16:00:00Z,107.4986,107.5222,106.4487,106.4721,972837,FINANCIALS
XOM,2024-08-02T16:00:00Z,146.6509,147.2463,146.4733,147.0682,1566587,ENERGY
CVX,2024-08-02T16:00:00Z,149.969,150.7397,147.6315,148.3941,1515812,ENERGY
KO,2024-08-02T16:00:00Z,184.1954,185.4247,183.7928,185.0203,1439152,STAPLES
PG,2024-08-02T16:00:00Z,215.4532,215.9989,215.442,215.9877,1241634,STAPLES
AAPL,2024-08-05T16:00:00Z,38.3065,38.3201,38.0233,38.0368,1240091,TECH
MSFT,2024-08-05T16:00:00Z,44.5522,44.6298,43.8193,43.8958,1533566,TECH
NVDA,2024-08-05T16:00:00Z,63.6426,63.6668,62.5163,62.5401,1535383,TECH
JPM,2024-08-05T16:00:00Z,78.3186,79.9031,77.3072,78.8844,1427883,FINANCIALS
GS,2024-08-05T16:00:00Z,115.189,116.8304,114.7735,116.4106,1449152,FINANCIALS
BAC,2024-08-05T16:00:00Z,106.7003,107.9589,106.4057,107.6616,1561291,FINANCIALS
XOM,2024-08-05T16:00:00Z,146.965,147.9985,145.3261,146.3553,1168442,ENERGY
CVX,2024-08-05T16:00:00Z,148.7313,150.4678,147.8931,149.6246,830679,ENERGY
KO,2024-08-05T16:00:00Z,185.0352,187.5784,184.9489,187.491,829007,STAPLES
PG,2024-08-05T16:00:00Z,216.0001,216.1016,213.0167,213.1168,1053063,STAPLES
AAPL,2024-08-06T16:00:00Z,38.0616,38.2551,37.8964,38.0897,817775,TECH
MSFT,2024-08-06T16:00:00Z,43.8498,43.9383,42.2909,42.3765,987173,TECH
NVDA,2024-08-06T16:00:00Z,62.532,63.4662,62.5161,63.4501,1435863,TECH
JPM,2024-08-06T16:00:00Z,78.849,79.1124,77.3444,77.6037,1301821,FINANCIALS
GS,2024-08-06T16:00:00Z,116.2507,116.4242,115.8994,116.0726,1111205,FINANCIALS
BAC,2024-08-06T16:00:00Z,107.7673,108.1483,106.5673,106.9454,1281200,FINANCIALS
XOM,2024-08-06T16:00:00Z,146.3901,147.806,145.6936,147.1061,1541178,ENERGY
CVX,2024-08-06T16:00:00Z,149.5523,150.0327,148.1838,148.6613,1593113,ENERGY
KO,2024-08-06T16:00:00Z,187.6115,187.6686,187.3138,187.3708,1074940,STAPLES
PG,2024-08-06T16:00:00Z,212.8774,213.1261,212.0447,212.2927,1442116,STAPLES
AAPL,2024-08-07T16:00:00Z,38.2599,38.2895,37.563,37.5921,1104074,TECH
MSFT,2024-08-07T16:00:00Z,42.4093,42.4385,41.4248,41.4534,1139035,TECH
NVDA,2024-08-07T16:00:00Z,63.4709,63.476,61.7988,61.8038,867181,TECH
JPM,2024-08-07T16:00:00Z,77.7386,78.2739,76.2375,76.7661,720739,FINANCIALS
GS,2024-08-07T16:00:00Z,115.9432,116.1315,112.7109,112.8942,1042234,FINANCIALS
BAC,2024-08-07T16:00:00Z,107.0798,107.8394,106.7987,107.5571,1419468,FINANCIALS
XOM,2024-08-07T16:00:00Z,146.9291,148.6577,146.0569,147.7804,1475110,ENERGY
CVX,2024-08-07T16:00:00Z,148.8033,150.1222,148.6452,149.9629,966293,ENERGY
KO,2024-08-07T16:00:00Z,187.5818,188.5032,187.1916,188.1119,1083162,STAPLES
PG,2024-08-07T16:00:00Z,212.3249,213.1234,208.3883,209.1749,779864,STAPLES
AAPL,2024-08-08T16:00:00Z,37.6074,38.0902,37.4828,37.9644,1134954,TECH
MSFT,2024-08-08T16:00:00Z,41.467,41.5129,40.7303,40.7754,1122229,TECH
NVDA,2024-08-08T16:00:00Z,61.7656,61.9086,61.3975,61.5399,1134485,TECH
JPM,2024-08-08T16:00:00Z,76.8684,77.0603,75.5109,75.6998,1213143,FINANCIALS
GS,2024-08-08T16:00:00Z,112.7193,112.8681,111.9372,112.0852,856435,FINANCIALS
BAC,2024-08-08T16:00:00Z,107.3768,108.4277,107.0971,108.1461,1352290,FINANCIALS
XOM,2024-08-08T16:00:00Z,147.9896,148.1994,147.4496,147.6589,1204104,ENERGY
CVX,2024-08-08T16:00:00Z,150.0976,150.8078,147.983,148.6866,864603,ENERGY
KO,2024-08-08T16:00:00Z,187.8719,188.6664,187.8494,188.6438,1275749,STAPLES
PG,2024-08-08T16:00:00Z,209.1033,213.4363,208.1304,212.4477,1271385,STAPLES
AAPL,2024-08-09T16:00:00Z,37.9112,37.9557,37.8737,37.9182,968508,TECH
MSFT,2024-08-09T16:00:00Z,40.7528,41.0458,40.1296,40.4202,969283,TECH
NVDA,2024-08-09T16:00:00Z,61.6328,61.8876,61.526,61.7805,1267529,TECH
JPM,2024-08-09T16:00:00Z,75.831,75.9143,74.0819,74.1633,1386754,FINANCIALS
GS,2024-08-09T16:00:00Z,112.2319,112.4567,111.2596,111.4829,1248077,FINANCIALS
BAC,2024-08-09T16:00:00Z,108.0493,109.2691,107.4079,108.6243,962297,FINANCIALS
XOM,2024-08-09T16:00:00Z,147.6607,148.0583,146.395,146.7902,1099608,ENERGY
CVX,2024-08-09T16:00:00Z,148.644,148.9262,146.6961,146.9752,979416,ENERGY
KO,2024-08-09T16:00:00Z,188.4663,189.116,185.5226,186.1643,901116,STAPLES
PG,2024-08-09T16:00:00Z,211.9665,212.2916,208.4418,208.7619,1203009,STAPLES
AAPL,2024-08-12T16:00:00Z,37.9454,38.5813,37.8404,38.4749,721522,TECH
MSFT,2024-08-12T16:00:00Z,40.4668,40.5523,40.1438,40.2288,1356801,TECH
NVDA,2024-08-12T16:00:00Z,61.7597,62.9292,61.6626,62.8304,1252883,TECH
JPM,2024-08-12T16:00:00Z,74.0978,74.309,73.8023,74.0132,929624,FINANCIALS
GS,2024-08-12T16:00:00Z,111.4507,113.8875,110.7495,113.1754,1260688,FINANCIALS
BAC,2024-08-12T16:00:00Z,108.7075,108.724,108.5496,108.566,966372,FINANCIALS
XOM,2024-08-12T16:00:00Z,146.5876,146.9405,146.5295,146.8822,1447459,ENERGY
CVX,2024-08-12T16:00:00Z,147.2254,150.0494,146.9798,149.7995,1218651,ENERGY
KO,2024-08-12T16:00:00Z,185.856,186.8683,184.0298,185.0377,913774,STAPLES
PG,2024-08-12T16:00:00Z,208.8821,210.1185,207.278,208.5123,1437485,STAPLES
AAPL,2024-08-13T16:00:00Z,38.4856,38.7684,37.2938,37.57,1111769,TECH
MSFT,2024-08-13T16:00:00Z,40.2348,40.2626,39.5358,39.5631,1304016,TECH
NVDA,2024-08-13T16:00:00Z,62.7985,62.9195,61.8184,61.9378,853431,TECH
JPM,2024-08-13T16:00:00Z,73.9561,74.0181,73.3467,73.4082,813681,FINANCIALS
GS,2024-08-13T16:00:00Z,113.0541,114.646,112.7209,114.3092,1097303,FINANCIALS
BAC,2024-08-13T16:00:00Z,108.4509,108.8214,107.7999,108.1693,1515951,FINANCIALS
XOM,2024-08-13T16:00:00Z,147.042,147.4741,145.84,146.2699,1375248,ENERGY
CVX,2024-08-13T16:00:00Z,149.561,150.1291,149.1791,149.7467,1462766,ENERGY
KO,2024-08-13T16:00:00Z,184.8489,185.7332,178.5342,179.3924,769503,STAPLES
PG,2024-08-13T16:00:00Z,208.3187,208.6305,207.1387,207.4491,1449939,STAPLES
AAPL,2024-08-14T16:00:00Z,37.64,37.7809,37.0833,37.2226,1517484,TECH
MSFT,2024-08-14T16:00:00Z,39.5047,39.5821,39.3666,39.444,994339,TECH
NVDA,2024-08-14T16:00:00Z,62.0276,62.2891,60.6698,60.9266,1209075,TECH
JPM,2024-08-14T16:00:00Z,73.2987,73.7428,71.7273,72.1645,773834,FINANCIALS
GS,2024-08-14T16:00:00Z,114.1665,114.8835,111.9071,112.6143,1344667,FINANCIALS
BAC,2024-08-14T16:00:00Z,108.2425,108.4944,106.8896,107.139,1447750,FINANCIALS
XOM,2024-08-14T16:00:00Z,146.3525,146.5855,143.9081,144.1376,1530103,ENERGY
CVX,2024-08-14T16:00:00Z,149.8932,152.1081,149.7104,151.9228,841919,ENERGY
KO,2024-08-14T16:00:00Z,179.3581,182.0287,178.6808,181.3439,1031303,STAPLES
PG,2024-08-14T16:00:00Z,206.9797,207.5699,205.3801,205.9675,1586784,STAPLES
AAPL,2024-08-15T16:00:00Z,37.1943,37.3625,37.1162,37.2842,1050923,TECH
MSFT,2024-08-15T16:00:00Z,39.4093,39.5134,39.3199,39.424,806240,TECH
NVDA,2024-08-15T16:00:00Z,60.8832,61.2728,60.4685,60.8581,1388108,TECH
JPM,2024-08-15T16:00:00Z,72.1449,72.2959,71.1664,71.3156,1372030,FINANCIALS
GS,2024-08-15T16:00:00Z,112.6966,113.0122,111.9902,112.3047,1489195,FINANCIALS
BAC,2024-08-15T16:00:00Z,107.4029,108.6249,107.116,108.3355,891469,FINANCIALS
XOM,2024-08-15T16:00:00Z,143.8678,144.5873,143.7299,144.4489,1482949,ENERGY
CVX,2024-08-15T16:00:00Z,151.7813,152.3182,151.7448,152.2815,808820,ENERGY
KO,2024-08-15T16:00:00Z,181.9303,182.2802,181.6284,181.9782,985985,STAPLES
PG,2024-08-15T16:00:00Z,205.7064,206.0012,202.5436,202.8343,763400,STAPLES
AAPL,2024-08-16T16:00:00Z,37.2166,37.6848,37.0834,37.5504,964541,TECH
MSFT,2024-08-16T16:00:00Z,39.3908,39.9954,39.2218,39.8246,1550912,TECH
NVDA,2024-08-16T16:00:00Z,60.8378,61.7814,60.342,61.282,1046707,TECH
JPM,2024-08-16T16:00:00Z,71.2183,72.4458,71.092,72.3176,706505,FINANCIALS
GS,2024-08-16T16:00:00Z,112.4906,113.592,111.8892,112.988,977783,FINANCIALS
BAC,2024-08-16T16:00:00Z,108.3806,109.6354,108.3287,109.5829,984947,FINANCIALS
XOM,2024-08-16T16:00:00Z,144.6698,146.7365,143.9994,146.0597,1467282,ENERGY
CVX,2024-08-16T16:00:00Z,152.0041,152.4307,150.7987,151.223,896643,ENERGY
KO,2024-08-16T16:00:00Z,182.339,183.1729,181.0847,181.9167,841806,STAPLES
PG,2024-08-16T16:00:00Z,203.0203,204.1063,202.2086,203.2935,1086268,STAPLES
AAPL,2024-08-19T16:00:00Z,37.6208,37.7626,37.4394,37.581,875765,TECH
MSFT,2024-08-19T16:00:00Z,39.8139,39.8594,39.8018,39.8473,729528,TECH
NVDA,2024-08-19T16:00:00Z,61.3133,62.3446,61.2517,62.282,1434488,TECH
JPM,2024-08-19T16:00:00Z,72.4085,73.3154,72.1289,73.0334,1170147,FINANCIALS
GS,2024-08-19T16:00:00Z,112.8413,115.6669,112.7845,115.6086,735099,FINANCIALS
BAC,2024-08-19T16:00:00Z,109.6128,111.7738,109.6046,111.7655,1319268,FINANCIALS
XOM,2024-08-19T16:00:00Z,146.0393,149.8573,145.8567,149.6701,706319,ENERGY
CVX,2024-08-19T16:00:00Z,151.0932,156.6482,150.8231,156.3687,878052,ENERGY
KO,2024-08-19T16:00:00Z,182.0346,182.166,181.0357,181.1665,1278569,STAPLES
PG,2024-08-19T16:00:00Z,203.3339,203.571,201.4087,201.6439,932411,STAPLES
AAPL,2024-08-20T16:00:00Z,37.6165,38.2369,37.5045,38.1235,827764,TECH
MSFT,2024-08-20T16:00:00Z,39.8077,40.2694,39.6507,40.1112,1529257,TECH
NVDA,2024-08-20T16:00:00Z,62.1899,63.5937,62.1016,63.5035,1151807,TECH
JPM,2024-08-20T16:00:00Z,73.0901,74.5704,72.3834,73.8563,1204971,FINANCIALS
GS,2024-08-20T16:00:00Z,115.5383,117.5944,114.8067,116.8545,1351163,FINANCIALS
BAC,2024-08-20T16:00:00Z,111.7928,112.5204,111.3105,112.0371,889383,FINANCIALS
XOM,2024-08-20T16:00:00Z,149.7727,150.5601,149.5336,150.3202,1373022,ENERGY
CVX,2024-08-20T16:00:00Z,156.2754,160.6005,155.6606,159.9712,1192164,ENERGY
KO,2024-08-20T16:00:00Z,181.1316,185.2969,180.9477,185.109,1326042,STAPLES
PG,2024-08-20T16:00:00Z,201.6569,202.3004,199.123,199.7605,1210206,STAPLES
AAPL,2024-08-21T16:00:00Z,38.1305,38.2836,38.0545,38.2074,1356687,TECH
MSFT,2024-08-21T16:00:00Z,40.0382,40.7328,39.976,40.6697,1249791,TECH
NVDA,2024-08-21T16:00:00Z,63.4149,63.7832,62.2492,62.6127,976439,TECH
JPM,2024-08-21T16:00:00Z,73.8721,74.6108,73.4362,74.1731,1064529,FINANCIALS
GS,2024-08-21T16:00:00Z,116.8282,117.659,115.8995,116.7296,1423566,FINANCIALS
BAC,2024-08-21T16:00:00Z,112.2627,112.3771,111.3414,111.4549,701353,FINANCIALS
XOM,2024-08-21T16:00:00Z,149.8725,154.0062,148.5784,152.6878,740805,ENERGY
CVX,2024-08-21T16:00:00Z,160.0434,160.9338,157.4073,158.2879,773135,ENERGY
KO,2024-08-21T16:00:00Z,185.4096,185.7142,182.3064,182.6064,1373023,STAPLES
PG,2024-08-21T16:00:00Z,199.4666,203.1022,197.9437,201.5633,1127096,STAPLES
AAPL,2024-08-22T16:00:00Z,38.1388,38.8173,38.1301,38.8085,1057040,TECH
MSFT,2024-08-22T16:00:00Z,40.7259,40.9907,40.5775,40.8418,1389584,TECH
NVDA,2024-08-22T16:00:00Z,62.5953,62.7647,61.9651,62.1333,1092093,TECH
JPM,2024-08-22T16:00:00Z,74.192,74.8266,73.1304,73.7614,1470229,FINANCIALS
GS,2024-08-22T16:00:00Z,116.8422,117.8356,116.2996,117.2909,882229,FINANCIALS
BAC,2024-08-22T16:00:00Z,111.3747,112.9274,110.7777,112.3252,1337137,FINANCIALS
XOM,2024-08-22T16:00:00Z,152.9169,153.8083,151.0508,151.9365,1091967,ENERGY
CVX,2024-08-22T16:00:00Z,158.2629,158.6009,156.2449,156.5794,1452773,ENERGY
KO,2024-08-22T16:00:00Z,182.3465,183.2622,181.9205,182.835,872729,STAPLES
PG,2024-08-22T16:00:00Z,201.6906,202.5911,200.1563,201.054,1596546,STAPLES
AAPL,2024-08-23T16:00:00Z,38.7372,38.7845,38.2803,38.327,1306319,TECH
MSFT,2024-08-23T16:00:00Z,40.7982,41.1231,40.5624,40.8869,866553,TECH
NVDA,2024-08-23T16:00:00Z,62.1223,62.4955,60.9099,61.2781,1238290,TECH
JPM,2024-08-23T16:00:00Z,73.6687,73.9251,73.6006,73.8569,823733,FINANCIALS
GS,2024-08-23T16:00:00Z,117.3756,117.5517,117.1033,117.2793,1147710,FINANCIALS
BAC,2024-08-23T16:00:00Z,112.3189,115.0844,112.3106,115.0759,952544,FINANCIALS
XOM,2024-08-23T16:00:00Z,151.8203,152.3712,151.4946,152.045,981364,ENERGY
CVX,2024-08-23T16:00:00Z,156.6156,159.7549,156.3742,159.5091,1272290,ENERGY
KO,2024-08-23T16:00:00Z,182.7201,184.7406,182.3673,184.3846,1397793,STAPLES
PG,2024-08-23T16:00:00Z,200.8408,203.0572,200.587,202.801,1236113,STAPLES
AAPL,2024-08-26T16:00:00Z,38.2813,38.6526,38.1592,38.5297,1454606,TECH
MSFT,2024-08-26T16:00:00Z,40.841,41.0314,40.6406,40.8309,1423920,TECH
NVDA,2024-08-26T16:00:00Z,61.3061,61.5703,61.213,61.4769,713813,TECH
JPM,2024-08-26T16:00:00Z,73.896,74.0586,71.3165,71.4738,954974,FINANCIALS
GS,2024-08-26T16:00:00Z,117.2752,117.3668,117.0018,117.0933,1146812,FINANCIALS
BAC,2024-08-26T16:00:00Z,114.9303,115.2023,113.6922,113.9619,1315744,FINANCIALS
XOM,2024-08-26T16:00:00Z,151.8736,152.8266,147.5296,148.4611,1076959,ENERGY
CVX,2024-08-26T16:00:00Z,159.7846,160.5354,159.624,160.3741,1407465,ENERGY
KO,2024-08-26T16:00:00Z,184.4286,184.4508,183.7387,183.7608,1227050,STAPLES
PG,2024-08-26T16:00:00Z,202.5305,203.7032,202.3922,203.5641,1301856,STAPLES
AAPL,2024-08-27T16:00:00Z,38.6341,38.6517,37.5512,37.5683,1367857,TECH
MSFT,2024-08-27T16:00:00Z,40.7729,40.8442,39.7641,39.8339,1028665,TECH
NVDA,2024-08-27T16:00:00Z,61.5395,61.8883,59.5768,59.9164,1012277,TECH
JPM,2024-08-27T16:00:00Z,71.4572,71.7476,69.7457,70.0303,1492935,FINANCIALS
GS,2024-08-27T16:00:00Z,117.0817,117.5053,114.915,115.3322,1134850,FINANCIALS
BAC,2024-08-27T16:00:00Z,114.1282,114.7449,112.6883,113.3005,1011555,FINANCIALS
XOM,2024-08-27T16:00:00Z,148.1405,148.4799,142.8063,143.1342,905875,ENERGY
CVX,2024-08-27T16:00:00Z,160.5174,161.5793,160.4981,161.5599,917000,ENERGY
KO,2024-08-27T16:00:00Z,183.6838,183.7804,181.9646,182.0604,1527882,STAPLES
PG,2024-08-27T16:00:00Z,203.7237,204.2674,202.7919,203.3345,792407,STAPLES
AAPL,2024-08-28T16:00:00Z,37.676,37.7429,36.886,36.9516,1012771,TECH
MSFT,2024-08-28T16:00:00Z,39.8694,39.9541,39.1648,39.2482,1324041,TECH
NVDA,2024-08-28T16:00:00Z,59.8048,60.1241,58.255,58.5678,1270470,TECH
JPM,2024-08-28T16:00:00Z,69.8528,70.0338,67.5609,67.7364,1308541,FINANCIALS
GS,2024-08-28T16:00:00Z,115.3305,115.626,112.8021,113.0919,1037196,FINANCIALS
BAC,2024-08-28T16:00:00Z,113.1211,113.4554,110.6246,110.9525,1535450,FINANCIALS
XOM,2024-08-28T16:00:00Z,143.0705,144.0642,138.6547,139.6245,1317772,ENERGY
CVX,2024-08-28T16:00:00Z,161.6008,162.1072,158.9979,159.4978,1217539,ENERGY
KO,2024-08-28T16:00:00Z,182.2443,182.7078,181.8731,182.3364,1331368,STAPLES
PG,2024-08-28T16:00:00Z,203.252,204.8108,203.1335,204.6914,1438467,STAPLES
AAPL,2024-08-29T16:00:00Z,36.9493,37.1859,36.8076,37.0438,1128514,TECH
MSFT,2024-08-29T16:00:00Z,39.3699,39.4338,38.8969,38.9601,1096562,TECH
NVDA,2024-08-29T16:00:00Z,58.5562,58.8019,57.7899,58.0333,974113,TECH
JPM,2024-08-29T16:00:00Z,67.7407,68.1528,66.7814,67.1901,1037294,FINANCIALS
GS,2024-08-29T16:00:00Z,113.1586,113.9415,112.6299,113.4117,1250946,FINANCIALS
BAC,2024-08-29T16:00:00Z,110.9395,111.1263,110.6786,110.8653,1097316,FINANCIALS
XOM,2024-08-29T16:00:00Z,140.0519,140.4254,139.6628,140.0362,1466778,ENERGY
CVX,2024-08-29T16:00:00Z,159.4161,160.9249,159.2488,160.7563,1439725,ENERGY
KO,2024-08-29T16:00:00Z,182.2677,183.0205,181.8381,182.5902,784898,STAPLES
PG,2024-08-29T16:00:00Z,204.0269,205.4585,203.9344,205.3654,906788,STAPLES
AAPL,2024-08-30T16:00:00Z,37.1094,37.3824,36.8481,37.121,905583,TECH
MSFT,2024-08-30T16:00:00Z,38.9167,39.5382,38.8887,39.5097,1561805,TECH
NVDA,2024-08-30T16:00:00Z,58.0167,58.8548,57.7046,58.5398,1519072,TECH
